,address,ageLimit,area,avg,community,decoration,district,floor,street,sum,tag,title,type,url,years
2032,骆兴西路678号,70年,125.62㎡,14169                    元/平,东邑锦苑,毛坯,镇海,高层/共18层,骆驼,178万,"['满两年', '05-09', '0人已浏览']",东邑锦苑125.62平方米178万元,3室2厅2卫,http://nb.58.com/ershoufang/34029281796037x.shtml,2016年建
2033,永平西路333号,70年,103㎡,19611                    元/平,保利城3期,精装修,镇海,高层/共26层,骆驼,202万,"['满两年', '05-09', '0人已浏览']",保利3期103平方米精装修202万元,3室2厅1卫,http://nb.58.com/ershoufang/34028998461901x.shtml,2013年建
2034,路下徐村路,70年,73㎡,8904                    元/平,九龙家苑三期,毛坯,镇海,中层/共11层,骆驼,65万,"['满两年', '05-09', '0人已浏览']",九龙3期73平方米65万元,2室2厅1卫,http://nb.58.com/ershoufang/34028567627692x.shtml,2012年建
2035,通园北路199号,70年,70㎡,17857                    元/平,小骆花园,精装修,镇海,低层/共9层,骆驼,125万,"['满两年', '05-09', '0人已浏览']",小骆花园70平精装修125万送家具拎包住 带定金看房,2室2厅1卫,http://nb.58.com/ershoufang/34026109770297x.shtml,2013年建
2036,骆兴西路304号,70年,124.52㎡,13491                    元/平,华丰星城,精装修,镇海,低层/共6层,骆驼,168万,"['满两年', '04-27', '0人已浏览']",精装无税房釆光佳急抛 新城海尚广场旁成熟小区 拎包入住,3室2厅2卫,http://nb.58.com/ershoufang/33672646473516x.shtml,2006年建
2037,永平西路555号,70年,95㎡,18105                    元/平,保利城2期,毛坯,镇海,中层/共18层,骆驼,172万,"['满两年', '05-06', '0人已浏览']",保利城3期 95平 全新毛坯 高层 出售172万 三室二厅,3室2厅1卫,http://nb.58.com/ershoufang/33997364506930x.shtml,2016年建
2038,慈海南路,40年,80㎡,8000                    元/平,万宝公馆,精装修,镇海,高层/共9层,骆驼,64万,"['满五年', '04-22', '0人已浏览']",镇海骆驼中心骆城花苑旁 瑞丰公馆3米6层高品质小区成熟配套,2室1厅1卫,http://nb.58.com/ershoufang/33840769977773x.shtml,2015年建
2039,永平西路318号,70年,98㎡,16836                    元/平,保亿风景御园,毛坯,镇海,中层/共11层,骆驼,165万,"['04-30', '0人已浏览']",靠河，前后无遮挡，98户型，3室2厅2卫,3室2厅2卫,http://nb.58.com/ershoufang/33927480554690x.shtml,2016年建
2040,慈海南路557号,40年,39㎡,10256                    元/平,上城印象,豪华装修,镇海,中层/共21层,骆驼,40万,"['满二唯一', '05-01', '0人已浏览']",精装修一居室头资、包租房租3000、酒店式公寓送家具家电,1室1厅1卫,http://nb.58.com/ershoufang/33938685755689x.shtml,2016年建
2041,慈海南路557号,40年,40㎡,11000                    元/平,上城印象,豪华装修,镇海,高层/共21层,骆驼,44万,"['唯一住房', '04-29', '0人已浏览']",豪华装修！地铁口 低总价 低首付 包租包管理！,1室1厅1卫,http://nb.58.com/ershoufang/33859670833709x.shtml,2017年建
2042,静远西路,70年,183㎡,15792                    元/平,锦绣江南,毛坯,镇海,高层/共17层,骆驼,289万,"['04-27', '0人已浏览']",锦绣江南183平289万高档小区复式三露台16000平,4室2厅2卫,http://nb.58.com/ershoufang/33896125256502x.shtml,2010年建
2043,慈海南路557号,40年,40㎡,10750                    元/平,上城印象,精装修,镇海,高层/共21层,骆驼,43万,"['满二唯一', '05-14', '0人已浏览']",地铁一响 黄金万两 精装修公寓,1室1厅1卫,http://nb.58.com/ershoufang/34070835656377x.shtml,2016年建
2044,慈海南路28号,40年,90㎡,8000                    元/平,万宝城,精装修,镇海,高层/共10层,骆驼,72万,"['满二唯一', '05-05', '0人已浏览']",镇海欢乐颂L+精装修的公寓单价八千，骆驼核心地段周边地价九千,3室1厅1卫,http://nb.58.com/ershoufang/33981515029425x.shtml,2014年建
2045,永平西路318号,70年,123㎡,15121                    元/平,保亿风景御园,毛坯,镇海,中层/共11层,骆驼,186万,"['04-28', '0人已浏览']",风景御园123平方186万出售,3室2厅2卫,http://nb.58.com/ershoufang/33430173302316x.shtml,2015年建
2046,金华北路238号,70年,118㎡,13135                    元/平,金邑水岸,精装修,镇海,低层/共11层,骆驼,155万,"['满二唯一', '新上房源', '23小时前', '0人已浏览']",精装修，三室两厅两卫，只要155万，你没有看错，房源真实有效,3室2厅2卫,http://nb.58.com/ershoufang/34117171300795x.shtml,2010年建
2047,静远西路,70年,183㎡,16666                    元/平,锦绣江南,毛坯,镇海,高层/共17层,骆驼,305万,"['04-25', '0人已浏览']",锦绣江南产证183平方，顶加阁，305万包税,5室2厅2卫,http://nb.58.com/ershoufang/33873977461047x.shtml,2016年建
2048,骆西路1号,40年,74㎡,10324                    元/平,利时爱丁堡,毛坯,镇海,共4层,骆驼,76.4万,"['满两年', '05-09', '0人已浏览']",火爆出售 利时爱丁堡 地铁口复式现房 三室两厅两卫 主卧独卫,3室2厅1卫,http://nb.58.com/ershoufang/34030442085199x.shtml,2013年建
2049,金华北路238号,70年,133㎡,11879                    元/平,金邑水岸,简单装修,镇海,低层/共11层,骆驼,158万,"['满两年', '05-10', '0人已浏览']",金邑水岸3室2厅133平简装急抛158万，三房朝南。,3室2厅2卫,http://nb.58.com/ershoufang/34037560595242x.shtml,2010年建
2050,通园北路199号,70年,74㎡,12162                    元/平,小骆花园,毛坯,镇海,中层/共11层,骆驼,90万,"['满两年', '05-08', '0人已浏览']",小骆花园 稀 缺小户型 精装仅此一套 下手一定要快 手慢无,2室2厅1卫,http://nb.58.com/ershoufang/33476571921207x.shtml,2010年建
2051,骆兴西路304号,70年,97㎡,13917                    元/平,华丰星城,豪华装修,镇海,高层/共6层,骆驼,135万,"['满两年', '04-21', '0人已浏览']",骆驼华丰星城3室2厅2卫97+60平米顶加阁豪装135万出售,3室2厅2卫,http://nb.58.com/ershoufang/31117453615950x.shtml,2008年建
2052,三五路396号,70年,75㎡,17066                    元/平,银亿海尚广场,精装修,镇海,高层/共18层,骆驼,128万,"['满两年', '05-15', '0人已浏览']",海尚广场75平，128万，房东诚心出售，急,2室2厅1卫,http://nb.58.com/ershoufang/34081313064522x.shtml,2015年建
2053,"镇海大道,慈海南路",70年,166㎡,13132                    元/平,绿城桂花园,毛坯,镇海,高层/共11层,骆驼,218万,"['满五唯一', '04-20', '0人已浏览']",绿城桂花园 4房2卫 无个税 198平218万 1万1单价,4室2厅2卫,http://nb.58.com/ershoufang/33815940002124x.shtml,2010年建
2054,永平西路777号,70年,120㎡,17500                    元/平,保利城1期,豪华装修,镇海,低层/共18层,骆驼,210万,"['05-13', '0人已浏览']",保利城120平三房豪装210万。送大露台。拎包入住,3室2厅1卫,http://nb.58.com/ershoufang/30987103728693x.shtml,2012年建
2055,三五路396号,70年,89㎡,18202                    元/平,银亿海尚广场,精装修,镇海,中层/共18层,骆驼,162万,"['满两年', '05-08', '0人已浏览']",海尚广场， 欧尚旁繁华的生活圈 楼层好 精装修 三房朝南,3室2厅1卫,http://nb.58.com/ershoufang/34018076260413x.shtml,2012年建
2056,"镇海大道,慈海南路",70年,215㎡,12232                    元/平,绿城桂花园,毛坯,镇海,高层/共11层,骆驼,263万,"['04-26', '0人已浏览']",桂花园顶加阁高性价比的房子岀售,4室2厅3卫,http://nb.58.com/ershoufang/33431140666675x.shtml,2009年建
2057,慈海南路,70年,50㎡,13000                    元/平,万宝公馆,精装修,镇海,中层/共28层,骆驼,65万,"['05-15', '0人已浏览']",精装修万宝公寓可以落户出售,1室1厅1卫,http://nb.58.com/ershoufang/33429442425523x.shtml,2015年建
2058,"永茂西路,近望海南路",70年,108㎡,17222                    元/平,吾悦广场二期,毛坯,镇海,中层/共21层,骆驼,186万,"['05-11', '0人已浏览']",吾悦广场一期明星户型108出售，送车位186万,3室2厅2卫,http://nb.58.com/ershoufang/33849234653366x.shtml,2017年建
2059,金华北路238号,70年,132㎡,13030                    元/平,金邑水岸,毛坯,镇海,低层/共9层,骆驼,172万,"['满两年', '04-22', '0人已浏览']",金邑水岸132平方米172万元,3室2厅2卫,http://nb.58.com/ershoufang/33612449999288x.shtml,2008年建
2060,金悦路68号,70年,133㎡,13533                    元/平,银亿海悦花苑,毛坯,镇海,高层/共11层,骆驼,180万,"['满二唯一', '04-30', '0人已浏览']","银亿海悦花苑超好的地段,住家舒适，133平180万送车位",3室2厅2卫,http://nb.58.com/ershoufang/33652680757436x.shtml,2013年建
2061,慈海南路,70年,77㎡,14545                    元/平,盛世华庭,毛坯,镇海,中层/共24层,骆驼,112万,"['04-19', '0人已浏览']",盛世华庭 77平方 112万 低总价,2室2厅1卫,http://nb.58.com/ershoufang/33807367186996x.shtml,2017年建
2062,河角路29号,70年,76㎡,15789                    元/平,景城花苑,毛坯,镇海,低层/共17层,骆驼,120万,"['04-24', '0人已浏览']",景城花苑中层76平方米毛坯房卖120万,2室2厅1卫,http://nb.58.com/ershoufang/33630908816298x.shtml,2017年建
2063,骆兴西路678号,70年,85㎡,14941                    元/平,东邑锦苑,毛坯,镇海,高层/共18层,骆驼,127万,"['05-12', '0人已浏览']",东邑锦苑好房不容错过 绝好楼层 本人多套备选,2室2厅1卫,http://nb.58.com/ershoufang/34064074387901x.shtml,2016年建
2064,镇骆西路,40年,74㎡,9189                    元/平,镇海利时广场,毛坯,镇海,中层/共18层,骆驼,68万,"['满二唯一', '新上房源', '1天前', '0人已浏览']",爱丁堡幸福时代 四室两厅两卫 实用面积140+ 预购从速,4室2厅2卫,http://nb.58.com/ershoufang/34115114502187x.shtml,2013年建
2065,慈海南路28号,70年,92㎡,13043                    元/平,万宝城,精装修,镇海,低层/共28层,骆驼,120万,"['满二唯一', '04-24', '0人已浏览']",万宝城92平方116万 精装修 抢房啦 无营业税,2室2厅1卫,http://nb.58.com/ershoufang/33852234199991x.shtml,2016年建
2066,金悦路68号,70年,90㎡,16111                    元/平,银亿海悦花苑,毛坯,镇海,中层/共18层,骆驼,145万,"['满两年', '04-27', '0人已浏览']",不发假房源！可做小三房！可塑性高！房东诚售！拿起你的电话吧！,2室2厅1卫,http://nb.58.com/ershoufang/31971141045557x.shtml,2012年建
2067,镇骆西路670号,70年,86㎡,13372                    元/平,东邑阳光,毛坯,镇海,中层/共15层,骆驼,115万,"['满二唯一', '04-19', '0人已浏览']",东邑阳光 85平小户型 南北通 采光极好 居家之选,2室2厅1卫,http://nb.58.com/ershoufang/33554351087036x.shtml,2015年建
2068,永平西路777号,70年,90㎡,16222                    元/平,保利城1期,毛坯,镇海,低层/共18层,骆驼,146万,"['满二唯一', '05-05', '0人已浏览']",保利城一期，90平方，毛坯采光好，,3室2厅1卫,http://nb.58.com/ershoufang/33752247882311x.shtml,2014年建
2069,慈海南路,40年,55㎡,8000                    元/平,万宝公馆,精装修,镇海,中层/共10层,骆驼,44万,"['满二唯一', '05-05', '0人已浏览']",售楼处特价房 镇海欢乐颂 万宝城旁 精装现房 超高性价比,1室1厅1卫,http://nb.58.com/ershoufang/33986984964399x.shtml,2014年建
2070,御水路,70年,129㎡,10542                    元/平,恒大山水城,精装修,镇海,中层/共18层,骆驼,136万,"['满两年', '新上房源', '1天前', '0人已浏览']",恒大山水城 三房两厅 精装,3室2厅2卫,http://nb.58.com/ershoufang/34107071460167x.shtml,2015年建
2071,御水路,70年,118㎡,8813                    元/平,恒大山水城,精装修,镇海,中层/共18层,骆驼,104万,"['唯一住房', '04-25', '0人已浏览']",喜报 镇海恒大山水城 118精美户型 房东低 价甩手 现房,3室1厅1卫,http://nb.58.com/ershoufang/32809926970679x.shtml,2016年建
2072,金悦路68号,70年,91㎡,15934                    元/平,银亿海悦花苑,精装修,镇海,中层/共18层,骆驼,145万,"['满两年', '04-25', '0人已浏览']",银亿海悦花苑91平小平方落户之选，采光好楼层佳。,2室2厅1卫,http://nb.58.com/ershoufang/33871007002310x.shtml,2013年建
2073,骆兴西路588号,70年,85㎡,15882                    元/平,保亿丽景英郡,精装修,镇海,中层/共18层,骆驼,135万,"['满二唯一', '04-25', '0人已浏览']",丽景英俊精装修小户型出售，有需要的看过来,2室1厅1卫,http://nb.58.com/ershoufang/33876864985149x.shtml,2014年建
2074,慈海南路,70年,79㎡,16202                    元/平,盛世华庭,豪华装修,镇海,低层/共18层,骆驼,128万,"['满两年', '05-05', '0人已浏览']",盛世华庭79平方豪装急抛128万送家电提包入住,2室2厅1卫,http://nb.58.com/ershoufang/33984413370311x.shtml,2015年建
2075,镇海大道,70年,115㎡,14521                    元/平,华晨雅苑,精装修,镇海,低层/共18层,骆驼,167万,"['满两年', '05-05', '0人已浏览']",华晨雅苑115平方精装急抛167万送家电提包入住,3室2厅2卫,http://nb.58.com/ershoufang/33984267932612x.shtml,2012年建
2076,三五路396号,70年,79㎡,18354                    元/平,银亿海尚广场,豪华装修,镇海,高层/共16层,骆驼,145万,"['满两年', '05-08', '0人已浏览']",银亿海尚广场79平，结婚装修，拎包入住，随时可以看房,2室2厅1卫,http://nb.58.com/ershoufang/34020343283386x.shtml,2012年建
2077,"永茂西路,近望海南路",70年,139㎡,17266                    元/平,吾悦广场一期,毛坯,镇海,中层/共18层,骆驼,240万,"['04-21', '0人已浏览']",吾悦一期东首中间层139平方240万。,3室2厅2卫,http://nb.58.com/ershoufang/33830007730892x.shtml,2017年建
2078,永平西路333号,70年,102㎡,15686                    元/平,保利城3期,毛坯,镇海,中层/共18层,骆驼,160万,"['满两年', '05-08', '0人已浏览']",保利城3室2厅1卫房子毛坯出售无营业税,3室2厅1卫,http://nb.58.com/ershoufang/32522312806852x.shtml,2015年建
2079,骆西路1号,40年,75㎡,10000                    元/平,利时爱丁堡,毛坯,镇海,中层/共19层,骆驼,75万,"['满五唯一', '新上房源', '1天前', '0人已浏览']",售楼处 稀世珍藏 利时爱丁堡 3号地铁旁 复式大四房现房,2室1厅2卫,http://nb.58.com/ershoufang/34108668258882x.shtml,2018年建
2080,永平西路333号,70年,240㎡,22708                    元/平,保利城3期,毛坯,镇海,共4层,骆驼,545万,"['满两年', '新上房源', '1天前', '0人已浏览']",保利城叠墅 上叠 240平方 545万 5房2厅3卫,5室2厅3卫,http://nb.58.com/ershoufang/34106906333242x.shtml,2016年建
2081,骆兴西路304号,70年,135㎡,13333                    元/平,华丰星城,精装修,镇海,中层/共6层,骆驼,180万,"['满五年', '04-29', '0人已浏览']",华丰星城4室2厅2卫精装送家电拎包入住装修50万,4室2厅2卫,http://nb.58.com/ershoufang/33446122301762x.shtml,2010年建
2082,骆西路1号,40年,56㎡,10714                    元/平,利时爱丁堡,精装修,镇海,中层/共17层,骆驼,60万,"['满二唯一', '1天前', '0人已浏览']",利时广场精装修复式现房，地铁口出行方便，周边配套完善,2室2厅2卫,http://nb.58.com/ershoufang/34071254226729x.shtml,2017年建
